5.598709268	15	10	31	12	14	27	105	1
6.008747727	12	12	30	7	7	32	100	1
6.210852819	12	13	31	10	12	41	114	1
5.679709268	10	20	36	0	0	28	73	1
6.173709268	11	20	37	8	8	48	96	1
6.231027196	15	8	29	16	12	30	113	1
5.933162999	10	20	36	10	14	38	106	1
5.708709268	13	13	32	0	8	37	104	1
5.704177876	10	17	33	12	0	39	80	1
6.030852819	13	11	30	8	12	30	104	1
5.541019448	13	11	30	16	16	36	122	1
6.015703678	12	16	34	13	12	38	96	1
6.907709268	15	15	36	16	16	51	95	1
6.182492304	12	13	31	17	16	24	105	1
5.703709268	12	19	37	8	8	18	94	0
5.874027196	17	10	33	14	12	41	91	1
5.991030825	16	9	31	14	12	37	96	1
5.560709268	12	12	30	9	10	37	69	0
6.354471211	12	20	38	12	0	37	110	1
6.289030825	15	10	31	12	9	44	111	1
5.846709268	16	9	31	12	9	35	110	1
5.777709268	16	7	29	12	9	37	97	1
6.658174376	18	11	35	8	8	44	125	1
5.889709268	12	18	36	10	9	39	91	1
5.885709268	12	19	37	10	8	28	86	1
5.521709268	12	17	35	8	9	32	110	1
6.452709268	14	16	36	0	12	47	92	1
5.952709268	10	22	38	12	9	41	85	1
6.540492304	17	11	34	8	8	36	120	1
6.358073533	12	15	33	12	12	42	106	1
6.357492304	16	9	31	12	12	41	112	1
5.913030825	12	20	38	8	10	39	91	1
6.109492304	12	20	38	12	10	42	90	1
5.880709268	9	23	38	12	0	39	86	0
6.177709268	10	16	32	0	8	32	86	0
5.703709268	12	11	29	12	12	27	113	1
5.789852819	13	19	38	9	12	51	111	1
5.665030825	12	15	33	12	12	30	111	1
5.480709268	13	9	28	7	8	32	106	1
5.154709268	12	12	30	11	12	28	98	1
6.163709268	12	12	30	10	12	28	105	1
5.536709268	12	15	33	0	10	29	105	1
6.194709268	13	13	32	9	12	44	118	1
6.249492304	12	18	36	8	12	38	90	1
5.846709268	12	14	32	8	9	34	95	1
6.021709268	14	9	29	12	12	24	112	1
6.358162999	12	14	32	10	12	39	120	1
6.109492304	12	11	29	10	12	41	123	1
6.091709268	13	11	30	15	16	32	103	1
6.868852819	18	11	35	18	16	40	121	1
6.288709268	16	16	38	12	12	44	90	1
6.265217084	12	11	29	12	12	32	125	1
6.511492304	18	8	32	8	9	34	109	1
6.511852819	16	11	33	9	10	46	128	1
6.173709268	12	13	31	12	12	35	97	1
5.298709268	12	15	33	12	12	35	96	1
6.390492304	12	10	28	8	12	44	97	1
5.885709268	12	15	33	6	7	21	78	0
5.768709268	12	16	34	0	7	39	112	1
5.768709268	12	20	38	5	2	32	88	1
6.024709268	12	18	36	11	14	39	97	1
5.971709268	12	18	36	9	6	41	101	1
5.867709268	10	18	34	10	7	42	106	1
5.257709268	10	18	34	6	8	28	59	1
5.911709268	18	10	34	12	12	54	105	1
5.441492304	17	8	31	8	12	30	119	1
6.091709268	11	20	37	8	8	36	93	1
6.390852819	12	18	36	0	12	38	82	1
7.233852819	18	10	34	16	16	45	134	1
5.741709268	12	12	30	12	8	29	84	1
6.345174376	11	14	31	12	12	36	98	1
6.323709268	16	8	30	12	13	41	118	1
6.511492304	17	10	33	8	12	50	113	1
5.560709268	12	10	28	11	9	18	100	1
5.590709268	13	10	29	12	12	27	93	1
6.109709268	16	10	32	10	12	30	119	1
5.662712897	12	15	33	4	11	19	67	0
6.018709268	12	19	37	0	12	28	111	0
7.091852819	15	11	32	12	12	38	106	1
6.632709268	18	12	36	0	10	49	127	1
5.713709268	16	11	33	12	12	35	113	1
6.214709268	14	9	29	12	12	36	115	1
6.324030825	16	9	31	0	12	40	102	1
6.015709268	15	8	29	12	14	29	85	0
6.309852819	16	10	32	10	12	51	117	1
5.521177876	16	6	28	10	10	34	125	1
6.134177876	16	15	37	12	8	47	118	1
6.453492304	18	14	38	16	12	40	121	1
6.762709268	17	15	38	12	12	51	115	1
6.551162999	14	16	36	0	12	44	120	1
6.305030825	12	17	35	6	11	43	109	1
5.442709268	13	11	30	11	12	28	109	1
5.931709268	12	20	38	0	0	36	85	1
6.047709268	12	20	38	0	12	50	85	1
5.703709268	14	9	29	10	11	32	106	1
6.397174376	12	12	30	10	10	30	101	1
6.347174376	12	12	30	9	12	40	116	1
5.697977416	12	13	31	7	7	24	91	1
6.214709268	12	16	34	5	11	28	91	1
5.598709268	12	16	34	0	7	34	110	1
5.074709268	12	14	32	12	7	33	75	1
5.664852819	12	11	29	8	12	17	94	1
5.463709268	13	10	29	12	12	27	109	1
6.134852819	16	9	31	8	8	38	122	1
6.437852819	12	14	32	8	11	26	102	1
6.086709268	14	13	33	10	8	38	122	1
6.336852819	12	19	37	10	10	38	105	1
5.786852819	12	18	36	9	9	37	113	1
5.559499432	12	12	30	12	8	34	104	1
6.175852819	16	12	34	11	9	43	124	1
5.354709268	13	13	32	8	12	31	110	1
5.789709268	12	15	33	12	12	37	95	1
5.952709268	16	10	32	0	18	39	120	1
5.816709268	12	20	38	8	12	39	105	1
5.847709268	16	6	28	12	12	30	121	1
7.091852819	14	16	36	10	8	42	96	1
6.109709268	12	14	32	12	9	26	110	1
6.139709268	12	13	31	11	12	32	92	1
5.666709268	12	20	38	0	9	34	98	1
6.566709268	16	14	36	12	11	43	109	1
6.817030825	18	12	36	11	11	44	118	1
6.001709268	18	10	34	0	14	42	97	1
5.961709268	17	14	37	8	16	42	95	1
5.346709268	12	16	34	8	10	40	99	1
5.346709268	12	12	30	12	10	31	106	1
5.708492304	12	12	30	0	12	33	117	1
5.416492304	12	19	37	6	12	47	90	1
6.165492304	14	14	34	0	0	45	98	1
5.533471211	12	17	35	11	12	44	95	1
5.416492304	12	14	32	11	12	43	115	1
5.991162999	15	10	31	12	12	40	106	1
5.846709268	12	12	30	8	8	26	114	1
6.069709268	13	11	30	10	12	34	92	1
6.374492304	17	8	31	12	13	36	119	1
5.437709268	13	11	30	12	13	32	85	1
5.636492304	16	8	30	12	12	34	98	1
5.445492304	13	9	28	12	12	30	114	1
6.551162999	18	13	37	12	8	42	84	1
5.981709268	13	14	33	16	16	42	108	1
5.480709268	12	15	33	4	8	32	107	1
6.139709268	12	20	38	12	16	35	84	1
5.617162999	12	11	29	12	10	22	86	1
5.879492304	12	17	35	12	10	27	88	1
5.521852819	11	20	37	0	0	34	97	1
5.913852819	10	22	38	9	0	31	84	1
6.214709268	16	11	33	14	12	45	117	1
6.324162999	16	8	30	14	12	42	110	1
5.991565717	13	14	33	0	9	32	104	1
5.900709268	14	9	29	0	9	26	110	1
6.288709268	16	8	30	12	11	33	99	1
5.181709268	10	22	38	0	0	31	80	1
4.662709268	12	19	37	0	0	43	101	1
6.214709268	14	8	28	12	12	31	117	1
6.802181505	13	17	36	0	0	41	108	1
6.231177876	16	16	38	10	10	33	69	0
6.544852819	12	14	32	9	11	38	109	0
5.912492304	16	10	32	8	8	39	85	1
5.760709268	16	7	29	9	11	36	114	1
5.011027196	13	19	38	0	0	46	90	1
5.560852819	18	5	29	14	12	30	107	1
6.762852819	18	13	37	8	12	41	117	1
6.868852819	18	14	38	18	16	47	112	1
6.541174376	18	13	37	18	14	46	106	1
6.762709268	15	10	31	17	12	38	116	1
6.134852819	14	11	31	0	8	44	123	1
6.100709268	16	11	33	0	8	40	118	1
5.084348752	12	12	30	0	0	20	91	1
6.396709268	12	16	34	7	12	29	103	1
5.800709268	14	17	37	6	8	40	114	1
5.926709268	12	17	35	6	12	36	102	1
6.152030825	12	18	36	0	6	36	104	1
6.021709268	14	13	33	12	14	43	112	1
6.231709268	12	12	30	12	12	39	107	1
6.341852819	14	14	34	12	12	36	117	1
5.886492304	12	18	36	0	0	36	110	1
6.232415974	12	15	33	11	12	42	96	1
6.052709268	12	14	32	12	8	38	90	0
6.020019448	12	11	29	7	8	27	97	1
5.778709268	12	20	38	8	9	40	99	0
5.010709268	10	14	30	5	8	29	99	1
5.369709268	12	13	31	0	11	32	97	0
6.389162999	12	11	29	0	11	40	95	0
5.918709268	14	11	31	0	8	44	126	1
6.135709268	17	15	38	8	12	49	109	1
5.389709268	11	16	33	0	11	22	86	0
5.634492304	16	11	33	12	12	48	119	1
5.818709268	16	7	29	12	12	38	102	1
6.047162999	18	14	38	5	9	45	105	1
5.407415974	17	6	29	0	12	40	117	1
6.763492304	16	16	38	12	12	40	112	1
6.047709268	12	11	29	6	8	28	89	1
5.298030825	12	10	28	6	12	39	131	1
6.358030825	16	6	28	16	16	28	114	1
6.134709268	14	17	37	14	10	35	98	1
6.058709268	13	13	32	0	0	41	124	1
6.175709268	14	9	29	12	12	30	125	1
5.768492304	18	12	36	16	10	38	100	1
6.175709268	14	11	31	9	11	21	84	0
5.90102993	12	10	28	12	8	26	113	1
5.991709268	16	13	35	12	10	46	102	1
5.481650112	18	7	31	9	12	33	82	1
5.991709268	14	15	35	10	12	47	112	1
5.846709268	16	9	31	5	8	38	111	1
6.309709268	13	11	30	8	11	24	96	1
6.452709268	16	15	37	16	16	48	127	1
6.948217084	15	16	37	0	8	47	97	1
7.601217084	14	16	36	0	12	50	120	1
5.883709268	16	13	35	14	16	41	101	1
5.892709268	14	17	37	12	12	40	120	1
5.942709268	13	12	31	10	8	34	99	0
5.431709268	13	10	29	9	8	33	78	0
5.298492304	12	14	32	11	5	23	110	1
4.748709268	12	12	30	11	5	35	94	1
6.358709268	16	15	37	13	17	50	120	1
6.271162999	12	18	36	8	8	45	108	1
6.063709268	12	15	33	11	11	31	103	1
6.214162999	11	18	35	0	0	39	97	1
6.214709268	12	17	35	13	11	36	106	1
5.513709268	11	12	29	0	0	22	99	0
6.007709268	10	21	37	0	11	18	72	0
5.768709268	10	21	37	8	11	29	88	0
6.040709268	16	15	37	13	12	37	119	1
6.290852819	12	18	36	0	8	33	87	1
5.789852819	17	11	34	12	11	49	121	1
5.966852819	12	12	30	8	12	33	112	1
6.211030825	15	15	36	15	12	36	103	1
6.868852819	16	15	37	18	16	48	99	1
6.175709268	15	16	37	12	12	40	101	1
6.145325056	15	11	32	0	0	34	117	1
6.009492304	14	16	36	8	8	41	109	1
6.434325056	12	13	31	12	12	46	73	1
5.789709268	16	9	31	16	16	27	116	1
5.783709268	12	11	29	12	12	42	98	1
5.847174376	14	10	30	12	14	43	104	1
5.711709268	14	11	31	12	12	29	78	1
6.002709268	12	19	37	0	0	43	104	1
6.253492304	12	16	34	12	12	39	85	1
6.015709268	12	11	29	10	12	25	104	1
6.291709268	12	17	35	0	0	37	107	1
5.992709268	12	19	37	10	8	48	109	1
5.946030825	13	18	37	0	11	31	119	0
6.421852819	13	11	30	11	10	33	96	1
5.708709268	12	12	30	0	0	31	93	1
5.654709268	12	19	37	12	12	32	90	1
6.109492304	15	11	32	0	12	29	103	1
6.717709268	16	11	33	12	14	41	106	1
5.899709268	16	8	30	12	14	32	96	1
5.480709268	12	12	30	8	8	39	114	1
5.940709268	11	14	31	0	9	33	86	1
5.768492304	16	10	32	12	13	38	110	1
6.314030825	12	20	38	12	12	41	87	1
5.991709268	12	10	28	12	13	31	89	1
5.914019448	12	13	31	0	8	40	106	1
5.634325056	12	14	32	8	5	43	100	1
6.270492304	12	16	34	4	16	38	111	1
6.175709268	12	19	37	12	12	40	100	1
6.357709268	12	15	33	10	12	38	114	1
5.689162999	18	10	34	0	13	45	98	1
5.744709268	11	13	30	8	9	24	89	1
6.109174376	10	14	30	9	11	23	74	1
6.001030825	18	13	37	12	12	37	110	0
5.857852819	13	19	38	14	11	29	130	1
6.511852819	16	14	36	10	12	51	108	1
5.886492304	12	15	33	8	10	31	98	1
6.214709268	16	8	30	0	16	27	125	1
6.091709268	16	7	29	12	12	29	104	1
5.509073533	14	10	30	10	8	33	98	1
6.091272825	15	12	33	12	11	37	104	1
5.952709268	12	18	36	8	8	33	120	1
5.664709268	13	11	30	8	8	38	134	1
5.991852819	9	19	34	8	8	28	92	1
5.572709268	16	8	30	16	13	34	129	1
6.230709268	14	16	36	12	12	42	118	1
6.263709268	12	10	28	0	12	37	107	1
5.846499432	12	20	38	11	12	37	92	1
6.357709268	16	7	29	12	16	33	118	1
6.376499432	17	8	31	14	12	38	108	1
6.251852819	12	18	36	8	12	42	119	1
5.66002993	12	11	29	7	8	29	109	1
6.086709268	12	18	36	8	8	41	91	1
6.109492304	14	10	30	10	12	38	118	1
5.41602993	13	11	30	0	14	37	119	1
6.096709268	14	11	31	12	14	33	103	1
5.952709268	16	6	28	8	12	25	120	1
5.835977416	18	10	34	6	8	40	122	1
5.620709268	12	10	28	0	8	35	119	1
6.224852819	11	21	38	6	9	37	104	1
5.480709268	11	12	29	8	8	22	96	1
5.473709268	12	16	34	8	8	36	83	1
5.924019448	12	11	29	0	0	37	115	1
5.590709268	12	11	29	8	10	27	88	1
5.759709268	12	18	36	8	8	43	96	1
6.357709268	17	15	38	6	12	42	123	1
5.813852819	12	16	34	7	11	43	108	1
5.976492304	16	7	29	12	12	35	116	1
5.818709268	18	12	36	12	16	45	109	1
5.965709268	13	12	31	12	12	39	97	1
6.192709268	12	10	28	10	12	34	107	1
5.609027196	12	17	35	14	12	27	95	1
5.480492304	15	9	30	12	15	31	109	1
5.703709268	12	15	33	12	12	36	104	1
6.178709268	12	20	38	12	12	37	110	1
5.697709268	13	17	36	8	13	40	94	1
5.885709268	12	19	37	6	8	38	103	1
6.309977416	14	12	32	12	8	45	123	1
5.598852819	12	13	31	12	6	33	113	1
5.393709268	16	16	38	0	0	35	110	1
5.505709268	14	10	30	12	12	31	100	1
5.895709268	13	12	31	12	12	39	95	1
5.728709268	12	18	36	8	8	34	100	1
5.975709268	13	18	37	8	15	39	108	1
6.214174376	12	19	37	0	12	47	101	1
6.422325056	12	17	35	16	12	43	90	1
6.135492304	12	17	35	5	8	41	115	1
6.310162999	16	11	33	0	0	41	114	1
5.29802993	13	10	29	11	11	33	84	1
6.086709268	13	19	38	0	12	37	92	0
5.664492304	14	17	37	11	12	44	125	1
6.208030825	12	20	38	8	11	42	107	1
6.183709268	14	12	32	9	8	33	129	1
5.939709268	12	12	30	12	12	40	98	1
6.023019448	12	20	38	0	8	41	108	1
6.214709268	16	8	30	8	2	37	114	1
5.863174376	18	10	34	11	12	37	111	1
5.906121728	12	10	28	12	12	29	101	1
5.415709268	12	16	34	12	12	25	99	1
5.417174376	12	12	30	8	12	24	75	1
5.595709268	12	20	38	0	6	29	91	1
5.789852819	17	10	33	10	12	38	113	1
5.846852819	12	17	35	0	8	34	120	1
6.096709268	14	9	29	15	12	32	98	1
6.422492304	16	11	33	16	16	31	107	1
6.357492304	18	8	32	12	12	39	121	1
6.620174376	11	21	38	0	0	40	115	1
6.288709268	15	14	35	10	12	42	134	1
6.567852819	17	14	37	0	0	47	96	1
6.016030825	16	7	29	16	12	38	120	1
6.095852819	15	11	32	10	12	36	105	1
6.363852819	12	16	34	0	10	40	121	1
5.824272825	16	8	30	9	12	29	113	1
6.340492304	12	11	29	13	12	37	106	1
6.119030825	18	11	35	12	9	41	104	1
6.606709268	11	16	33	10	10	23	80	1
6.445709268	12	12	30	10	10	28	117	1
5.663415974	16	6	28	12	12	42	126	1
6.357709268	12	18	36	8	10	42	112	1
5.595162999	13	19	38	0	0	47	104	1
6.109709268	12	13	31	10	9	33	116	0
5.991709268	12	14	32	8	8	18	70	0
5.858325056	12	14	32	6	6	20	83	1
6.396852819	12	14	32	6	6	13	84	1
5.537492304	10	17	33	0	0	30	82	1
6.643709268	12	13	31	8	12	32	109	1
5.729492304	14	9	29	12	12	25	111	1
5.734709268	12	19	37	7	12	33	94	1
4.941174376	16	8	30	8	12	32	96	1
5.965709268	13	11	30	13	12	33	101	1
6.303709268	12	12	30	12	12	35	90	1
6.750709268	16	15	37	12	12	48	120	1
5.634709268	16	7	29	12	12	38	120	1
6.173709268	12	15	33	0	8	29	108	1
6.140709268	13	17	36	8	12	43	99	1
6.081174376	11	17	34	6	12	31	80	1
5.821492304	11	19	36	5	10	45	93	1
6.134492304	12	20	38	0	0	46	85	1
6.214492304	15	11	32	10	11	43	118	1
5.744852819	12	13	31	0	12	31	115	1
6.222499432	16	8	30	11	10	28	119	1
6.423709268	12	14	32	11	12	39	94	1
6.134709268	16	12	34	16	13	42	109	1
4.820709268	13	14	33	8	14	37	104	1
5.719852819	12	12	30	6	7	21	89	1
6.62302993	12	18	36	8	12	28	101	1
5.991709268	16	9	31	7	12	34	96	1
4.941709268	12	18	36	7	9	48	109	1
5.841492304	12	19	37	6	4	38	94	1
5.755709268	12	16	34	5	6	34	115	1
5.951977416	12	20	38	4	8	41	92	1
5.656174376	9	15	30	5	11	32	71	1
6.150852819	14	13	33	11	12	39	130	1
7.051162999	16	10	32	12	12	38	119	1
4.941709268	12	14	32	13	10	24	74	1
6.112030825	12	14	32	8	12	25	104	0
6.175709268	15	7	28	0	10	23	124	1
5.192709268	15	10	31	0	12	29	94	1
6.047709268	16	15	37	4	12	44	120	1
5.991709268	11	20	37	9	8	40	96	1
4.844709268	12	18	36	5	7	35	67	0
5.404709268	11	17	34	8	8	26	69	0
6.354174376	12	10	28	11	12	42	98	1
5.986709268	9	23	38	4	7	23	92	0
6.684852819	14	13	33	10	9	44	109	1
5.608492304	18	6	30	12	12	39	100	1
5.438492304	12	12	30	12	11	25	101	1
6.453492304	16	10	32	9	12	40	111	1
6.288709268	16	15	37	14	8	38	106	1
6.551471211	12	19	37	10	12	37	102	1
6.063709268	14	10	30	10	12	28	115	1
6.396852819	12	10	28	8	10	37	99	1
6.233747727	16	14	36	10	11	48	118	1
6.175162999	13	14	33	16	13	37	132	1
5.521709268	13	11	30	16	12	26	108	1
5.991565717	12	15	33	10	14	40	98	1
6.070709268	13	17	36	11	8	44	111	1
5.624709268	11	21	38	8	8	36	79	1
5.991162999	12	13	31	11	12	29	97	1
5.728852819	15	17	38	14	12	49	99	1
5.900709268	16	9	31	0	12	33	101	1
6.007471211	17	13	36	18	12	45	120	1
5.70402993	12	11	29	8	8	33	97	1
6.086162999	12	18	36	12	8	34	106	1
5.783709268	16	8	30	12	12	44	131	1
5.991709268	11	17	34	8	12	32	93	1
5.595650112	12	14	32	8	8	23	79	1
6.120177876	12	13	31	0	11	38	100	1
6.134852819	16	11	33	8	9	30	107	1
6.422709268	12	14	32	10	0	42	112	1
5.664709268	12	12	30	10	12	22	105	1
5.786709268	12	13	31	10	12	25	114	1
6.173856449	12	20	38	0	8	36	116	1
6.086709268	12	19	37	13	11	41	104	1
6.047709268	12	17	35	12	9	48	85	1
5.952709268	12	12	30	12	9	46	93	1
5.377852819	12	19	37	7	8	40	100	1
5.929709268	11	12	29	0	0	20	71	1
6.288415974	16	10	32	12	12	36	88	1
6.477217084	12	11	29	8	12	32	93	1
5.298709268	13	13	32	8	12	26	98	1
5.991852819	14	8	28	10	12	35	110	1
5.724709268	12	17	35	6	0	31	109	1
5.77602993	14	13	33	12	11	38	94	1
5.393709268	12	19	37	8	8	36	77	1
6.024073533	11	17	34	0	0	35	89	1
5.666709268	12	12	30	6	12	44	102	1
6.029709268	14	14	34	14	16	49	113	1
4.700162999	10	16	32	5	12	38	103	1
5.074709268	10	16	32	0	8	36	90	0
5.437709268	11	18	35	7	12	31	96	1
5.828709268	11	20	37	6	12	35	97	1
5.537852819	12	14	32	0	10	35	87	0
6.259492304	12	19	37	0	15	39	89	1
6.24502993	13	11	30	0	8	28	70	0
6.230709268	16	9	31	17	16	34	104	1
5.059492304	16	11	33	12	11	36	116	1
5.953709268	14	8	28	0	7	32	85	0
6.489492304	15	16	37	12	12	47	104	1
5.770709268	12	11	29	12	9	26	99	0
5.665492304	12	12	30	6	6	18	93	0
5.704709268	13	9	28	10	12	37	114	1
5.273709268	17	8	31	16	12	40	103	1
6.327709268	12	18	36	2	6	34	92	1
6.047492304	18	7	31	12	8	41	98	1
5.847709268	13	18	37	0	12	48	114	1
5.598709268	12	20	38	6	12	42	77	0
5.010709268	14	10	30	0	13	24	89	0
4.867709268	14	13	33	0	16	44	93	0
4.930709268	12	20	38	5	12	37	110	1
6.357709268	17	10	33	12	8	39	132	1
5.614650112	16	10	32	2	8	37	112	1
5.730181505	12	18	36	12	12	42	99	1
6.035019448	16	10	32	0	10	26	96	0
5.729492304	13	19	38	14	12	45	106	1
6.270709268	16	11	33	0	18	43	128	1
6.482709268	12	20	38	3	0	48	95	1
5.115709268	12	12	30	7	8	30	80	1
5.358492304	11	15	32	6	6	24	71	1
5.808852819	12	16	34	0	9	28	89	0
6.828162999	18	8	32	16	12	45	127	1
6.029709268	16	9	31	8	8	43	114	1
6.214709268	13	11	30	0	7	30	102	1
5.716709268	12	13	31	7	12	34	88	1
6.183499432	12	11	29	7	12	32	88	1
6.868174376	15	16	37	12	14	45	110	1
6.357709268	13	10	29	9	7	40	110	0
5.846709268	16	8	30	12	8	39	130	1
5.864852819	12	18	36	0	0	44	100	1
5.991709268	12	17	35	0	12	36	101	1
5.927019448	10	16	32	0	9	36	89	1
5.729709268	12	17	35	12	12	25	80	1
5.991709268	12	16	34	12	12	20	72	1
6.594162999	18	12	36	12	12	56	115	1
6.511709268	16	15	37	17	12	48	115	1
5.760162999	16	9	31	8	8	47	108	0
5.612709268	12	20	38	3	8	27	93	1
5.441709268	16	7	29	18	18	37	111	0
6.030709268	12	20	38	12	11	38	101	0
6.214709268	16	10	32	10	12	42	92	1
5.480709268	13	9	28	0	5	40	115	1
5.257709268	12	17	35	10	11	29	76	0
5.991709268	11	12	29	12	12	26	93	1
6.162030825	12	18	36	8	8	39	91	1
5.370492304	10	18	34	9	9	35	90	1
5.170709268	12	12	30	4	9	23	84	0
5.268709268	12	12	30	0	0	43	120	0
5.641709268	9	21	36	0	0	32	89	0
6.429709268	12	16	34	10	9	47	104	1
5.950709268	12	11	29	9	6	23	107	0
5.991709268	12	14	32	12	12	42	100	1
5.521709268	18	12	36	15	15	40	129	1
6.288709268	16	13	35	16	12	39	112	1
5.951709268	12	13	31	8	0	17	76	0
5.255709268	12	20	38	0	0	45	97	1
6.397852819	11	19	36	2	11	38	98	1
6.406492304	16	9	31	0	0	34	60	1
5.973177876	18	8	32	7	12	45	132	1
5.498492304	14	18	38	0	6	31	90	0
5.192709268	11	14	31	0	7	26	63	0
5.630162999	14	12	32	16	13	36	110	1
5.794174376	11	17	34	0	0	38	88	1
5.794181505	11	18	35	6	0	41	98	1
5.537162999	12	11	29	3	8	24	61	0
5.641709268	12	19	37	0	0	32	76	0
6.439709268	12	11	29	0	11	44	127	1
6.482709268	13	17	36	8	8	39	94	1
6.357492304	16	10	32	16	16	48	97	1
5.403709268	16	9	31	12	12	44	127	0
6.173709268	15	12	33	12	11	42	109	1
5.952492304	12	13	31	3	3	21	89	1
6.042709268	12	19	37	11	11	33	90	1
6.174030825	12	10	28	7	12	39	105	1
6.204162999	12	16	34	0	8	27	100	1
6.580492304	16	9	31	12	16	40	111	1
5.537852819	17	8	31	13	16	44	125	1
6.802174376	16	7	29	10	12	20	124	1
6.734852819	14	12	32	12	12	41	107	1
5.703709268	13	16	35	16	12	45	110	1
5.820709268	14	9	29	16	16	32	102	1
5.096709268	12	20	38	0	0	26	93	1
5.995709268	12	16	34	0	12	36	81	1
5.560709268	12	12	30	10	12	36	99	1
5.778709268	12	19	37	0	0	26	93	0
6.868492304	13	11	30	12	12	35	102	1
5.901030825	12	20	38	5	12	44	95	1
5.728709268	16	13	35	8	11	37	98	1
4.927709268	12	13	31	0	0	28	84	0
5.288709268	12	13	31	7	0	30	88	1
5.927415974	16	9	31	0	4	41	109	1
7.313174376	12	20	38	5	8	41	82	1
6.202492304	14	12	32	0	12	22	105	1
6.183709268	12	20	38	8	12	36	95	1
5.441709268	15	7	28	7	10	33	92	0
5.438367258	15	9	30	6	7	26	74	0
6.396709268	16	10	32	14	12	43	123	1
6.145856449	12	12	30	12	12	24	86	1
5.214709268	11	19	36	0	0	22	92	1
5.934709268	12	20	38	0	8	41	87	1
6.763174376	16	9	31	10	12	39	117	1
6.396492304	16	16	38	4	12	50	112	1
6.318747727	15	12	33	18	12	41	119	1
6.396492304	16	12	34	0	0	30	103	1
5.634709268	12	18	36	0	9	29	74	0
5.858348752	13	13	32	9	6	33	81	1
6.762709268	18	8	32	10	10	48	124	1
5.789401881	12	18	36	8	7	38	89	1
5.074709268	12	14	32	6	7	34	88	0
6.006709268	12	14	32	5	9	31	67	0
6.62002993	16	7	29	16	12	41	106	1
5.528709268	15	11	32	5	11	30	103	1
